,T,E
192,282.3815979858476,-30034.132503528333
193,292.54024471141,-30033.792496509246
194,288.1378384958057,-30034.128317536528
195,314.63383598476975,-30033.640664094153
196,291.9573053942909,-30033.803057595553
197,266.36740213465293,-30033.32095804665
198,287.05104975167995,-30033.309586238258
199,296.61956506801283,-30033.55453754818
200,309.458138524701,-30033.409739095
201,291.40105186175106,-30033.430143896425
202,296.66686921578065,-30033.043597933036
203,307.2730053607128,-30032.7608445362
204,316.95453058084166,-30033.06158492635
205,320.10478847528685,-30032.77637085513
206,298.2185570450332,-30032.850791407014
207,309.7772786550489,-30032.778771828533
208,284.9005617210377,-30033.222331859608
209,272.4849836953414,-30033.48163244967
210,285.8658409162523,-30033.02454752109
211,278.5470802685528,-30033.010871374194
212,302.45231090236854,-30032.661734104015
213,294.18313639711886,-30032.236098368998
214,308.6816632872419,-30031.956353338628
215,338.54988842094025,-30031.795164499443
216,314.16426819815575,-30031.439427160865
217,320.99093878615884,-30031.90281595525
218,286.70659266648283,-30031.968525568667
219,309.14093170313976,-30032.187142755785
220,301.8474461239912,-30032.170886209475
221,293.8394702253142,-30032.19384619559
222,284.91392396871,-30032.51301586153
223,301.7944042108084,-30031.822593223977
224,334.40214070676336,-30031.642243559603
225,316.25390657612394,-30031.223504200803
226,300.54809310855245,-30032.11524281245
227,294.8235466289719,-30032.505360974625
228,305.86271203006766,-30033.198188821087
229,275.8702087761694,-30033.29996198364
230,278.4695654180072,-30033.016701380882
231,279.22099733166925,-30033.72266178525
232,278.6424891746667,-30033.670612899416
233,283.00600032156655,-30033.261538416507
234,311.6491133294853,-30033.15809805148
235,293.8050153803559,-30033.08727941788
236,284.90808437587754,-30033.237770163025
237,305.44006431203024,-30033.251646804696
238,285.0803595789351,-30032.940525902304
239,302.4629988868,-30032.751312600565
240,281.5407843809713,-30033.60454264086
241,260.1911072222079,-30033.61681891139
242,270.94211752081884,-30033.650782540648
243,280.72999572354365,-30033.1676334719
244,278.48068985489937,-30033.284003420595
245,287.3333736617653,-30033.12679829848
246,312.08186301188397,-30032.635639358217
247,279.1128351624147,-30032.77612739438
248,299.9702356483347,-30033.201849652687
249,285.1443251764139,-30033.800266534774
250,275.16179314737366,-30033.339027754933
251,290.3296505546586,-30032.751655714106
252,318.2734661328327,-30032.536664200714
253,315.5599963384473,-30032.51806935358
254,302.8847496926156,-30032.824830001446
255,314.4629636904999,-30033.06482666261
256,319.6714332293914,-30032.919938327213
257,298.89557014173755,-30033.212895605982
258,326.37703325401077,-30032.093363090113
259,315.56876186807506,-30032.023711186444
260,331.8162237982752,-30031.802123741254
261,334.182143087698,-30031.614500316016
262,343.2722258498646,-30032.478747197667
263,326.5012352770594,-30032.432077530313
264,284.34759303439307,-30033.038789762464
265,273.713383721775,-30033.792943001685
266,276.50481555030115,-30033.850618618966
267,299.6799710158106,-30033.664131539612
268,291.0856802931579,-30033.402814510064
269,284.2234536339466,-30033.7332768931
270,287.6170328965227,-30033.662727218732
271,298.4330865884148,-30033.61499848182
272,283.7143455291279,-30034.245911892926
273,273.37226905685475,-30034.131486880207
274,288.90916873083404,-30033.906049731115
275,285.2050438807365,-30034.210868998354
276,280.1417004261148,-30033.889264982452
277,278.45980655631877,-30033.889990450447
278,309.2094495253027,-30033.763567286547
279,291.52330154764644,-30033.473984914555
280,293.60683719833014,-30033.39688528644
281,293.70958676335465,-30033.47050713184
282,313.134733164352,-30033.072399945086
283,299.0995205898125,-30032.873849606836
284,308.39498471678655,-30032.76034310198
285,291.3778518480435,-30032.28814154731
286,331.08906400486404,-30032.33970157856
287,280.11204879767814,-30032.634141498937
288,303.09602747317876,-30032.34497715321
289,292.44039648756535,-30032.300833908615
290,329.74713478505754,-30032.261677334
291,304.5558357854979,-30032.789216509897
292,309.07505892654234,-30032.903621330515
293,305.3781214800898,-30033.057871596407
294,311.9723393243353,-30033.11882625739
295,281.4625159048559,-30033.50687572596
296,316.3928448766907,-30033.559899792373
297,307.49579278817987,-30033.29828416757
298,297.1018745933878,-30033.12264575813
299,301.2922812337157,-30033.35067986752
300,293.0676779909364,-30033.46300046686
301,305.2764880944899,-30033.347503299763
302,290.9516735229285,-30033.61707777821
303,317.29513032045895,-30033.260163202198
304,284.8165289859244,-30033.15215175158
