,T,E
445,294.9069476741573,-30033.97682278347
446,296.0820544336406,-30033.357359655318
447,322.509952750812,-30033.07403871031
448,312.2051610538848,-30033.208778108077
449,300.9037840102271,-30032.542465253387
450,328.96932400412265,-30032.38388204292
451,339.80524462925376,-30032.08341142338
452,318.74320296764,-30032.94241974231
453,313.2088132085252,-30032.92176161176
454,306.77890418907606,-30033.72836316318
455,262.30585758416555,-30033.548555794245
456,304.0008107705871,-30033.538621303112
457,276.774803383317,-30033.756121638915
458,284.8566935586242,-30033.63834951055
459,298.46555145229917,-30033.334391340402
460,309.98638425537314,-30033.247125785983
461,341.033794501595,-30032.56611684963
462,346.9700763574082,-30032.66258251208
463,341.3657424068435,-30032.485484248224
464,292.01792961881307,-30032.823079980546
465,290.0405471902602,-30033.347530646497
466,288.9419215672357,-30033.574441014734
467,322.1182365515801,-30033.65813093788
468,310.12571681774205,-30033.935020062436
469,307.6748996428823,-30034.028044603423
470,279.91690216801976,-30034.108563492115
471,267.5826944527488,-30034.36672134843
472,302.37098955379236,-30034.321889573475
473,274.948154127702,-30034.09513234605
474,292.8091734885917,-30033.75040175687
475,321.48839109716056,-30033.73455350293
476,283.16041617958626,-30033.99165222942
477,307.73182852320406,-30033.704344046644
478,312.0332056082588,-30033.031471738945
479,352.3729711429989,-30032.95413318933
480,318.5422767449762,-30033.01389047664
481,337.1435891576837,-30032.550890914372
482,298.8396874726105,-30033.262460983395
483,326.98288681288284,-30032.64488906542
484,321.49674088775663,-30032.244108665687
485,317.963711988019,-30031.95034860126
486,330.6521047425328,-30032.034825766208
487,317.579901340832,-30032.135804063928
488,304.9775616774084,-30032.53353287134
489,349.68972012761384,-30032.162391385933
490,302.4968179614991,-30032.45543673148
491,314.9581646936417,-30032.43821487336
492,297.0606354563964,-30032.803396969208
493,297.8533240207274,-30032.86935420601
494,310.6156112425327,-30033.035953184826
495,316.6750880749886,-30032.359782382733
496,312.86263475248103,-30032.565252904034
497,307.6281101015905,-30032.640552091154
498,311.2117638109612,-30032.956473622256
499,292.98973355756544,-30032.417725615524
500,347.6560367880862,-30032.13357365526
501,314.1739514311291,-30032.42868463572
502,296.52020277951516,-30032.779909573397
503,289.7270302596072,-30032.673792432448
504,279.31867211865597,-30033.418564169027
505,268.9983581552154,-30033.92088231625
506,295.1919414756271,-30033.707920567704
507,305.47759436885,-30033.380304201713
508,301.1087069388231,-30032.986518779322
509,313.5501955741529,-30032.805734958256
510,303.95790306681226,-30033.156890321447
511,279.1143484352739,-30032.962776788703
512,309.34688113328303,-30032.704651154225
513,317.52233918188546,-30032.178270582936
514,302.2916295572896,-30032.45865552204
515,292.1402443896359,-30032.8785907022
516,316.6834788084037,-30032.1427740135
517,346.86242304622147,-30031.7746709882
518,324.2659732779343,-30031.869620749098
519,314.1143643283606,-30031.986827194833
520,316.40918045964037,-30032.091094142983
521,323.00739549008205,-30031.915015947216
522,337.03062904380016,-30031.688503777124
523,342.58411749002755,-30031.870789887067
524,287.7771931412956,-30032.881142549813
525,268.4405257016981,-30033.093145993837
526,319.6807543781771,-30032.647303735936
527,314.7063206512795,-30032.544172151534
528,282.1737877123341,-30032.811442756927
529,319.6975177919839,-30032.123443702505
530,307.58843327802504,-30032.461864672918
531,323.9969607860802,-30032.696713894908
532,313.59719141379685,-30032.161972270635
533,304.41912395192037,-30032.494874305226
534,301.1212962534138,-30033.064326456944
535,312.430991667867,-30033.24410151635
536,286.7216058691546,-30033.55813998167
537,301.6072503079212,-30033.147780774092
538,327.5486038877811,-30032.911879775504
539,279.66440550625236,-30032.94305284501
540,303.5469426087518,-30033.69068636386
541,291.2414541367163,-30033.768432831803
542,290.987255087172,-30033.819761969557
543,294.37757692197994,-30033.609306564198
544,334.1243417302201,-30033.185586882795
545,312.70876543424725,-30033.55545941156
546,339.8823130385309,-30033.20646886085
547,305.70567159153376,-30033.55033660766
548,319.9022014168164,-30033.616331385256
549,280.57614623391544,-30033.50600928974
550,299.5612842046424,-30033.75794451397
551,304.299392859646,-30033.51156408517
552,311.5865378687404,-30033.626714683072
553,301.6675765925946,-30033.126728958385
554,303.4422525082915,-30033.16988765021
555,284.23113174363664,-30032.986148478507
556,327.42181468146094,-30032.06937246009
557,325.52272156408725,-30032.687552914835
558,286.94968750589413,-30033.446922276355
559,320.10383159893496,-30032.94328040714
560,331.99186665499013,-30032.91902489111
561,320.53443492651496,-30033.36602050262
562,299.95820720719047,-30033.218642920325
563,319.2362837995721,-30033.656553799105
564,300.04635479282774,-30033.878530474496
565,278.00522176295317,-30034.225108093146
566,294.1799025511371,-30034.190460958354
567,306.8660671389444,-30033.48788491078
568,305.53741202066124,-30033.01551520645
569,289.9391770265193,-30033.041492001546
570,301.9106483539486,-30033.128414666622
571,316.30154401203043,-30032.892635319047
572,335.9049556613428,-30032.593830277838
573,336.4426393304965,-30033.232621339288
574,304.5219503871539,-30033.250094993848
575,330.7240850391021,-30033.175589578077
576,313.4254427817906,-30033.394816938624
577,309.64148884572035,-30033.691365988187
578,314.5093692282021,-30033.88507394829
579,295.24651764619415,-30033.7944355626
580,287.31794972718393,-30033.46107747251
581,309.06088243009634,-30033.08685994923
582,303.83173645968355,-30033.36905481299
583,302.10476234767674,-30033.39891251423
584,298.11289793177235,-30032.896014591155
585,293.73317074131586,-30032.775939892417
586,314.89339586919084,-30032.791409916354
587,301.26300759158056,-30033.115442024708
588,266.7260015700647,-30033.386361759716
589,279.0831754457972,-30033.76239065045
590,285.1193758092131,-30033.40321279785
591,279.1147064817983,-30033.136595888893
592,294.4516266715857,-30033.570330714072
593,288.8236316437142,-30033.454375719026
594,301.91285641843854,-30033.22210901083
595,271.6472287917601,-30033.522084450862
596,277.2757273240376,-30034.011073629732
597,273.87576570464967,-30033.710053262526
598,287.13541707462707,-30033.508647084192
599,301.1067820854484,-30033.34203604658
600,290.4250990443965,-30032.955025251198
601,302.12453932521015,-30033.02341402184
602,309.61555382551734,-30032.5220978233
603,298.15272336449857,-30032.510245138594
604,302.79131068527363,-30032.457779463813
605,286.1554917598058,-30032.416159279113
606,299.5465213043635,-30032.396988498076
607,296.435152296243,-30032.362131454618
608,307.2629230404673,-30032.68491313346
609,287.7338436630088,-30033.20645395338
610,275.4374875989115,-30033.381626482664
611,287.7153468406453,-30033.19910767857
612,296.2832093595379,-30033.147211281364
613,296.5862028209233,-30033.16496474673
614,311.8444951903363,-30032.588962690475
615,267.33283173366567,-30033.16598806098
616,284.3230191866447,-30033.34320739199
617,303.63021764055986,-30033.854602984124
618,307.394026577097,-30032.300749203197
619,322.1573086817635,-30032.41300547283
620,296.6747608425139,-30032.731091955582
621,308.28766774321974,-30032.46963060989
622,324.94602574122604,-30032.272401431685
623,322.6262945427931,-30032.078918735024
624,332.99523302498284,-30032.145687473192
625,302.9967950156193,-30032.43502196423
626,311.8404707977921,-30032.72968912807
627,310.92128674120977,-30031.86027967259
628,322.11096641044253,-30032.117298561814
629,300.8489244059016,-30032.412988652635
630,312.09394555443146,-30032.24283137162
631,308.31320303815005,-30032.502190100127
632,285.6988321839801,-30032.99407594938
633,285.83885859905297,-30032.8714058618
634,281.84229901582955,-30033.31589190866
635,289.02848708189464,-30032.8730403211
636,301.1531383567265,-30032.51078947972
637,310.15036406673534,-30033.39143006149
638,309.71691846706875,-30033.22462098244
639,299.62426528906286,-30033.0590914072
640,299.3933319606957,-30033.603974741374
641,309.4387370671619,-30033.309757736915
642,294.97784977300176,-30033.459410647058
643,268.4894071039448,-30033.607538904304
644,286.8409662905439,-30033.25239704474
645,269.953869731272,-30033.621407361494
646,310.4094165152452,-30033.75599421546
647,301.638376140087,-30033.404808725976
648,310.0209086244086,-30033.564614950395
649,289.9876476304804,-30033.29612964147
650,297.5608189558131,-30033.273211373362
651,333.63993124196554,-30032.348187408996
652,328.4262531883735,-30032.12608614322
653,307.9171999643154,-30032.338343506333
654,310.07621812916597,-30032.7663458361
655,282.14400638269024,-30033.269224665928
656,288.6230594201043,-30033.475056280564
657,302.757868788629,-30032.800419264935
658,327.2736554596745,-30032.58091941569
659,301.62492498433363,-30032.942257146653
660,309.6541883583246,-30033.194952138194
661,289.40852530531873,-30032.916195569982
662,302.77207152746945,-30033.155530025084
663,316.0137087504135,-30032.81395290578
664,298.2238538267348,-30032.949858496126
665,300.18509291245357,-30033.35745535929
666,290.70668838644434,-30033.584646347186
667,305.4621600552232,-30033.052568234256
668,308.1286650381055,-30032.368169632977
669,295.79323032371,-30032.561905291655
670,301.36519080554183,-30032.864819551167
671,291.27504535341996,-30033.125008016967
672,296.3431850728938,-30033.698433927053
673,280.45154419226765,-30033.56188434533
674,274.8349855216416,-30033.74056296399
675,280.4741369495825,-30034.135533629265
676,255.7840477238298,-30034.502005019887
677,276.9718620306205,-30034.120295264496
678,291.48942435301615,-30034.082495071092
679,285.76919956824753,-30033.963005415822
680,287.38929045093107,-30033.826466780258
681,268.0860000724058,-30033.852082057383
682,295.3263026801512,-30033.53265890067
683,326.23339779781827,-30033.09932732912
684,312.542793140724,-30033.315502232945
685,301.3035753632217,-30032.887856985984
686,320.585147696751,-30033.005367252194
687,306.29778579599804,-30033.390880709845
688,321.7220857929358,-30033.306788066584
689,329.5095763290451,-30032.721827109624
690,330.39446381762747,-30032.54327290881
691,303.77404121197463,-30032.86855593659
692,293.0447429666559,-30033.359698440345
693,312.99561961681934,-30032.677135303606
694,311.01126585136205,-30032.68223043692
695,302.6629814186464,-30032.962967216685
696,305.8505187149659,-30033.48613876079
697,298.6942608218249,-30033.256360937652
698,291.7805077959409,-30033.897423736707
699,286.66097844904766,-30033.5831056377
700,313.62811547291494,-30033.774474058348
701,315.5240671036182,-30033.611450911947
702,302.3009661118991,-30033.48576393773
703,309.53758027887505,-30034.12367257544
704,271.95817902715436,-30034.686121735238
705,256.58784822116587,-30035.182916547736
706,291.12475296749426,-30034.52332749044
707,281.1576223979975,-30034.628071531086
708,271.19228014675423,-30034.773786120935
709,289.1335443640666,-30034.501251654685
710,290.12718210169567,-30034.71058132867
711,278.31237497392556,-30034.86385045915
712,312.3604550177923,-30034.208770066372
713,297.2693184642172,-30034.124308844748
714,310.0807843058983,-30034.168574492458
715,276.98183801424875,-30034.692309437934
716,257.74837051154606,-30034.65561790621
717,283.37521599342534,-30034.24600367663
718,305.47036055125744,-30034.044549035087
719,296.5393649543703,-30034.205207827534
720,281.7064810897375,-30033.42478404337
721,322.02822292412526,-30033.20532166858
722,297.49455331206013,-30033.386209769717
723,285.6028695858509,-30033.357822878
724,298.7294022272321,-30033.33750642424
725,308.42624646489185,-30033.139965762417
726,321.22305146025195,-30033.20999157189
727,314.1771469436229,-30033.10438534062
728,339.3107168115662,-30032.98454821386
729,285.8493010823073,-30033.38872077679
730,282.77002150281606,-30033.0737580221
731,302.04844425038766,-30033.3866601758
732,277.60552054952694,-30033.834792213518
733,277.5989740290263,-30034.131832223095
734,298.56647634132554,-30034.245909958812
735,277.92249896245505,-30033.985005678514
736,293.52805757752606,-30034.05845366149
737,267.30315330325516,-30033.84056425133
