,T,E
380,280.69833044643286,-30035.221679552204
381,315.032383061424,-30034.4754066481
382,323.63619310744343,-30033.914791668623
383,320.21436698238034,-30033.747134911395
384,315.08423355549144,-30033.585427845555
385,332.4924246554639,-30033.451329855707
386,330.1279167917056,-30033.727725785844
387,332.1672689900561,-30033.477103754012
388,324.61324059857594,-30033.68508638624
389,298.52679306920203,-30034.487144578117
390,284.99576568602185,-30034.79695347645
391,295.700315638144,-30034.45096602053
392,321.5038126869534,-30034.3572116661
393,287.6242113589954,-30034.840076686385
394,286.4581798479555,-30035.09212356662
395,311.19767005119553,-30034.261516365215
396,318.3457209800331,-30034.78056355056
397,323.8116325561608,-30034.332244596048
398,308.0622211822975,-30034.875703771293
399,294.1809581692069,-30035.42285622577
400,296.8733057930696,-30035.19874374286
401,310.7529707074192,-30035.278584694566
402,329.7882584272337,-30035.386677734707
403,307.79631055127265,-30035.601156232555
404,309.9223966594582,-30035.11983238757
405,306.9649024072369,-30035.292034324524
406,300.00437531712276,-30035.1295885962
407,311.65104533337103,-30035.234463727837
408,304.7927386084135,-30034.99912896455
409,321.88421506829764,-30035.04879523613
410,318.05316138304084,-30034.938328342432
411,315.4633659860995,-30035.277043425573
412,284.7547928733285,-30035.935839862763
413,283.6640480479882,-30035.980910965045
414,258.5402646474224,-30036.16690766713
415,297.0857719784433,-30035.902372760796
416,287.3893373562286,-30036.127246847976
417,267.93475598471406,-30036.14105051916
418,280.6339386140325,-30035.98697446785
419,297.7274556990287,-30036.05026117906
420,298.29301731656386,-30036.350458932557
421,286.2616705186687,-30035.946686095103
422,271.6038554486721,-30035.572005830956
423,272.2712899062574,-30035.393073309097
424,336.8672749066145,-30034.71801185607
425,296.6577672867916,-30034.9737077899
426,333.0186776494015,-30034.209549660227
427,293.4869426226869,-30034.40714624235
428,296.9009468322958,-30034.44609390636
429,320.04186660666466,-30034.019061027604
430,309.9890965886937,-30034.442369919747
431,298.14684718077876,-30035.13148700187
432,311.9805450149201,-30035.233970960602
433,273.2381348476397,-30035.15190643903
434,281.6853189084844,-30035.454614325776
435,290.05424724199463,-30035.241716577224
436,305.7448907664601,-30035.455598061246
437,313.9130668346366,-30035.21846353731
438,297.8131543142686,-30034.542241711228
439,326.3388703007057,-30035.129871946778
440,285.48822738036796,-30035.419306264033
441,313.7953276021405,-30035.35033748605
442,307.6121846349626,-30034.61556287855
443,290.45740558633605,-30035.563585942476
444,314.51557793201476,-30034.70718307862
445,295.6094334297159,-30034.627084894415
446,293.66164052470515,-30035.31485223597
447,316.8813819779279,-30035.083098227315
448,319.75426720753745,-30035.084903919258
449,337.05156913061126,-30034.98875721776
450,312.4813109735766,-30035.152989433467
451,320.6739162925811,-30034.860551653375
452,320.74404518630297,-30035.091205881134
453,301.40561375440325,-30035.002472537803
454,308.8096866652933,-30035.10491026212
455,310.2675648146308,-30035.388475935626
456,283.724035895601,-30035.61221142988
457,290.19212252878015,-30035.898397585315
458,300.637904038774,-30035.73471381685
459,271.90524897860996,-30036.5897996237
460,263.83169065246176,-30036.459314867046
461,267.64251316173,-30036.320291701522
462,275.7134003036766,-30035.423500037217
463,294.57410011260015,-30034.94810306133
464,319.9236461952179,-30034.904853354794
465,304.7195653877286,-30035.15136397116
466,300.0890662992596,-30035.793469526452
467,324.50642057035924,-30035.250278858886
468,297.9935009156791,-30034.834570950476
469,299.10880518488153,-30034.808412060433
470,328.4500589386906,-30034.89892360283
471,302.94750720519755,-30035.41282679756
472,311.4868007398301,-30035.59602550135
473,314.19061347671277,-30034.982952157345
474,303.6783720646707,-30034.904170468577
475,314.755300565184,-30034.886687578946
476,312.6298138318527,-30034.971511941272
477,303.5818574738691,-30034.480821935555
478,327.18821257239335,-30034.057682437724
479,326.7677360864604,-30034.4667183382
480,333.64984066448045,-30034.42410951015
481,300.15148941846525,-30035.102442983585
482,298.7429526616278,-30035.32153987617
483,287.72447805766313,-30035.757471269935
484,269.3430341109702,-30035.636803895533
485,277.34633529803534,-30035.87452828194
486,286.29341493884624,-30035.416589080047
487,285.6965860666862,-30035.97069506432
488,311.25134672508193,-30036.070710282547
489,276.66217974852805,-30036.42106977048
490,281.3298525251693,-30036.55732410168
491,298.1531953877133,-30036.475076990922
492,272.6575693257374,-30036.85403999432
493,290.78257668833027,-30036.758514780082
494,274.06040871202254,-30037.140946082895
495,269.6206055714301,-30036.567307515004
496,289.9451713075323,-30036.98274716155
497,301.53636876657174,-30037.06753614234
498,301.49506632690355,-30036.58029594888
499,316.65686831334364,-30036.50281974942
500,281.0329753705394,-30036.863635220576
501,287.18055785972194,-30036.7008686545
502,303.3197239648288,-30036.981569816846
503,284.77828662825755,-30036.37470081143
504,315.0399266692134,-30036.13146650625
505,298.03083965937986,-30036.073864176633
506,305.76693018340836,-30035.734339417508
507,304.3366419579001,-30035.485234570897
508,303.96364039444444,-30035.523933208136
509,324.4616634787257,-30035.60687574232
510,286.3824615971612,-30035.976844597473
511,315.61521298826824,-30035.060325391918
512,306.29186277610324,-30034.512123753655
513,324.79834890697015,-30034.45190497837
514,303.0746866339259,-30034.50923052715
515,321.3808106435035,-30034.56539014263
516,342.4747334145972,-30033.775890738296
517,312.1743072442715,-30034.154868299676
518,336.0004574745747,-30034.07579808862
519,297.79451102614365,-30034.827867878194
520,303.725633077053,-30035.20180734709
521,288.6028724055295,-30035.62986198322
522,298.78896316752207,-30035.482489524566
523,266.9106974112386,-30035.86998762337
524,298.95089242992526,-30035.554579860578
525,277.1599957585856,-30035.467115723837
526,271.8950142969333,-30036.049041970924
527,283.63099164650276,-30036.102837924496
528,291.4508472659996,-30035.851045558236
529,270.5540223413899,-30035.604326975106
530,296.9332106543,-30036.087858799427
531,292.78003820445224,-30035.80191738185
532,282.05640970730053,-30035.851510725683
